id,timestamp,source,file_name,sector,coordenadas,class,confidence,peso_total_foto_kg
bc412aae-de7e-407d-968e-433ee754d799,2025-12-17T14:03:57.913823,upload,MANZNA-ROJA.jpg,Ciudad de Panamá,"8.98, -79.52",BIODEGRADABLE,0.6886394619941711,0.2
4e7d8b3c-c90b-4b08-ab51-f87cf8eff921,2025-12-17T14:05:12.296676,upload,MANZNA-ROJA.jpg,Ciudad de Panamá,"8.98, -79.52",BIODEGRADABLE,0.6886394619941711,0.1
aa57971d-d26c-4573-8591-8ad6abcfcc1c,2025-12-17T14:43:31.307171,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.9188628792762756,2.1
121dfabc-8ed0-4f44-9931-4cbaca5057fa,2025-12-17T14:43:31.311246,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.2524223029613495,2.1
79fa5437-d1d1-484a-aa5e-ae94a881d2ef,2025-12-17T14:43:31.316177,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.17396625876426697,2.1
7eabf5b9-5013-4cdb-852d-fb694e1906cd,2025-12-17T14:43:31.322695,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.14828193187713623,2.1
d4093871-79c1-4fe9-b734-78d7771d57b4,2025-12-17T14:43:31.328127,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.13993678987026215,2.1
6158eb3d-c351-4531-9733-436bbf1c16f6,2025-12-17T14:43:31.332233,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.10957038402557373,2.1
24e33c7a-a286-425a-80d9-4f1bd6bd4d4b,2025-12-17T14:43:31.337964,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.08940451592206955,2.1
35b3517c-3a22-4113-861a-c9fa87548a3a,2025-12-17T14:43:31.340999,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.08469793200492859,2.1
9a33b0db-a80b-4380-87b1-7bddbfd39dc0,2025-12-17T14:43:31.345455,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.08380972594022751,2.1
5bd353cb-ba16-48ef-93e5-4ef379d5691b,2025-12-17T14:43:31.350821,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.08126313984394073,2.1
dc7f3be5-5bfc-4d83-8ad5-0e86ae34ae98,2025-12-17T14:43:31.355540,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.07550930976867676,2.1
835f1cda-5c7b-4129-98dd-c0bc83d788bb,2025-12-17T14:43:31.360356,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.07154977321624756,2.1
3a831c8c-af31-4f48-aed3-edf15832682b,2025-12-17T14:43:31.364967,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.07023210823535919,2.1
ebbc7ac4-375a-4fe5-8162-040fb7006493,2025-12-17T14:43:31.370509,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.06846276670694351,2.1
bf55d02f-3acb-440b-97d2-7acdfb6c7c95,2025-12-17T14:43:31.374166,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",METAL,0.06720393151044846,2.1
1d64999a-9c8d-4ca3-a674-77dc138af7b6,2025-12-17T14:43:31.380877,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.06567215919494629,2.1
92583875-51b3-4247-b353-063553d9a4c2,2025-12-17T14:43:31.386977,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.06380562484264374,2.1
48dc29d9-38b6-4ad3-80e1-7edc997c7db4,2025-12-17T14:43:31.391043,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.06313449144363403,2.1
c7fdcac7-3697-4456-be5e-51059f4be38f,2025-12-17T14:43:31.394917,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.06081733480095863,2.1
7f95a390-628a-44d0-9b79-b58bd08166c0,2025-12-17T14:43:31.398391,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.05424275994300842,2.1
25a85f1c-5942-41f8-a5a7-790125b76160,2025-12-17T14:43:31.403627,upload,bd0617c3-c3a3-4bc8-8046-2cf66254ec82.jpg,Ciudad de Panamá,"8.98, -79.52",METAL,0.0520322360098362,2.1
4a671248-1972-48a9-be73-bfb52be0093d,2025-12-17T14:44:40.134339,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.29518944025039673,5.4
b2b2bc55-e906-4af1-b31a-d1e1e4fd9a48,2025-12-17T14:44:40.137246,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.23610171675682068,5.4
1cadc6b7-1bcb-4b41-ae3b-7f70204199e3,2025-12-17T14:44:40.140110,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.21041688323020935,5.4
c18866a1-e33f-4a0a-9966-0769d73d2216,2025-12-17T14:44:40.142591,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.20974130928516388,5.4
ec0e42d8-79da-48c4-95de-1168ecd726ab,2025-12-17T14:44:40.145121,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.19492855668067932,5.4
13250004-871e-40f9-8162-0c7a0010429d,2025-12-17T14:44:40.148109,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.1731206476688385,5.4
556ec9f6-06d2-4da2-a980-30b1453e6484,2025-12-17T14:44:40.150917,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.15082773566246033,5.4
7508caa7-381e-4aa5-8e12-bff36f4e78a0,2025-12-17T14:44:40.154066,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.1505378782749176,5.4
a38210bf-f5de-475d-92fa-739b388eeab6,2025-12-17T14:44:40.157005,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.1400032937526703,5.4
b5f28191-cba8-4402-97d1-930bd60dc2cd,2025-12-17T14:44:40.160197,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.11453773081302643,5.4
5c605da6-aa0a-4352-abf0-b4c209bea4f2,2025-12-17T14:44:40.163248,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.11002733558416367,5.4
ab4a0bbb-cb51-4f5c-ab0e-776589b29956,2025-12-17T14:44:40.166035,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.10793415457010269,5.4
bb9d2046-5549-4bc3-b57b-236b01fe4b1b,2025-12-17T14:44:40.169018,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.10644403100013733,5.4
ad47d5c0-af4f-4463-bb80-c97820d8761c,2025-12-17T14:44:40.171895,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.10368869453668594,5.4
ff08ffb0-7dfe-4546-97f0-eabf8e7fed36,2025-12-17T14:44:40.174677,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.1013830229640007,5.4
1a09eeb1-fd7f-4977-bf22-ca6519ec4b2f,2025-12-17T14:44:40.177645,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.09624046087265015,5.4
50bdce47-ff78-4ae4-a1a4-8bbba1714c8f,2025-12-17T14:44:40.180536,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.08904517441987991,5.4
68fc1d45-7c2b-44a8-bd55-90794bd8c32f,2025-12-17T14:44:40.183828,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.08553197234869003,5.4
ded099c1-6cb0-44c1-b1b9-0fdff1873cf6,2025-12-17T14:44:40.187043,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.08223319053649902,5.4
38ea4933-9776-4856-b5c2-fe5a5bb4279a,2025-12-17T14:44:40.189795,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.08139921724796295,5.4
ba9b2727-4d2b-48e3-8e2b-0cedf87d3bc5,2025-12-17T14:44:40.192937,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.0789991095662117,5.4
44b55749-3da7-448b-940a-6035f773f6bb,2025-12-17T14:44:40.201126,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.07468221336603165,5.4
390eb7cf-266e-451b-985a-bc752b4ce340,2025-12-17T14:44:40.203932,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.07421911507844925,5.4
b7acec82-86c9-4061-80d9-ce41ffdfb368,2025-12-17T14:44:40.207383,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.07203467935323715,5.4
d8b4e60f-4fca-4007-b02c-5c98fac77c58,2025-12-17T14:44:40.210382,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.07133463770151138,5.4
0013a7f8-e9eb-42d9-81cb-c1ade7595a01,2025-12-17T14:44:40.214447,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.07019700855016708,5.4
a09153ce-a7aa-499c-b718-12a1a702222d,2025-12-17T14:44:40.221192,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.06947599351406097,5.4
e41108c6-370c-46d7-9da7-2c9e105148e6,2025-12-17T14:44:40.223594,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.06942414492368698,5.4
e35fd57c-cc35-40b7-8ed8-175a464404c8,2025-12-17T14:44:40.228920,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.06936462968587875,5.4
e6dd0923-37dd-4b9b-aa9d-e2944cd44e57,2025-12-17T14:44:40.235005,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.0693170428276062,5.4
dcd717f0-28a1-48b6-8e48-3db67140f673,2025-12-17T14:44:40.238550,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.06797702610492706,5.4
a4993ebf-9556-4a24-922a-d01baa77d84a,2025-12-17T14:44:40.241937,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.0673188865184784,5.4
e3711309-0e9c-4947-8429-dea3764a59fd,2025-12-17T14:44:40.245279,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.06705383956432343,5.4
7badb676-ef20-406a-bae7-262e9eae6c62,2025-12-17T14:44:40.248648,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.06619669497013092,5.4
0a0b366b-5219-415c-bcb7-62a701f96592,2025-12-17T14:44:40.252282,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.06505168229341507,5.4
9f9bf7d0-5b9b-4a6d-8c84-814d44659b5c,2025-12-17T14:44:40.254760,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.06332667917013168,5.4
b8825ca6-c168-4288-8d8c-b623624af425,2025-12-17T14:44:40.258577,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.06253417581319809,5.4
53d1ea7d-41dc-4b2c-85d2-c8c042bbb4d2,2025-12-17T14:44:40.262381,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.062107887119054794,5.4
fb685a98-e066-4b21-9a6d-1ba73ebd7f24,2025-12-17T14:44:40.269163,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.061792902648448944,5.4
9513b70f-9368-4fb0-91e8-ded6cac8dd44,2025-12-17T14:44:40.272419,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.06126856058835983,5.4
c6953f4c-09a8-4e3e-9546-badecb681060,2025-12-17T14:44:40.275598,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.06063641235232353,5.4
f55778e9-9161-4e47-a650-e5e2bbd5054d,2025-12-17T14:44:40.279029,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.05973568186163902,5.4
0e9e89a3-e2e4-4a44-9c80-90c7f98349a5,2025-12-17T14:44:40.284589,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.0589430034160614,5.4
882ff72d-e7dd-441a-ab9c-953c0bbe431f,2025-12-17T14:44:40.287668,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.058863312005996704,5.4
736088e0-50a2-4eaf-84ed-b4ff2d02bd63,2025-12-17T14:44:40.290460,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.05806003883481026,5.4
3d60147b-8d73-459d-8a5f-52876604497a,2025-12-17T14:44:40.293195,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.057945623993873596,5.4
c9a725ec-4b37-47dc-87d6-132f33875c4a,2025-12-17T14:44:40.298404,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.057174064218997955,5.4
36fac88e-5d0c-4ff3-9b9d-e6dde89d021d,2025-12-17T14:44:40.301675,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.05650157481431961,5.4
0d679769-32c0-437f-b415-0aac92fbf816,2025-12-17T14:44:40.304657,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.05597665160894394,5.4
20e0ed0a-25e7-41b1-8cb0-a5cf710659e7,2025-12-17T14:44:40.307673,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.05445225164294243,5.4
5c7f6f28-f124-43b7-8d56-af13dd6100bc,2025-12-17T14:44:40.310062,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.05358528718352318,5.4
6c5ed9b0-58cc-42bf-8857-5b4d41c53574,2025-12-17T14:44:40.312314,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.05259563773870468,5.4
ae23453b-daf8-4a6b-b856-b948dca20acb,2025-12-17T14:44:40.318002,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.05205102264881134,5.4
6723655b-d130-4eb7-8261-d5057a20da6c,2025-12-17T14:44:40.320663,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.051057372242212296,5.4
f36169db-f993-405f-a2d7-070a4f2dbd70,2025-12-17T14:45:07.446039,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.29518944025039673,1.5
40c05076-7ffe-423e-8bc5-b4a2eb28a627,2025-12-17T14:45:07.450863,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.23610171675682068,1.5
83a43ff7-6347-4739-9d70-e669284c1b93,2025-12-17T14:45:07.454975,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.21041688323020935,1.5
f49e141d-7be0-4c36-96f2-7b431e5877b5,2025-12-17T14:45:07.459913,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.20974130928516388,1.5
903eda61-8f29-432b-8fe6-9f76cce9594b,2025-12-17T14:45:07.465099,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.19492855668067932,1.5
9f6ba7f5-a01a-4c57-9877-85f89d5592e6,2025-12-17T14:45:07.469015,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.1731206476688385,1.5
d9a7d7e1-6134-42d3-8333-42af3233a4c9,2025-12-17T14:45:07.474268,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.15082773566246033,1.5
7c361629-d328-41da-a87d-2a372717b3da,2025-12-17T14:45:07.479859,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.1505378782749176,1.5
fc2d2cb2-dfb7-444f-ba7e-02a90e9cd086,2025-12-17T14:45:07.487525,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.1400032937526703,1.5
5de55b9d-09cf-4cdd-9cc9-637cc710ce84,2025-12-17T14:45:07.493087,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.11453773081302643,1.5
d3263781-77a3-4ce2-861c-633e2d52efc8,2025-12-17T14:45:07.497410,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.11002733558416367,1.5
25aeba46-f785-4927-af72-aec3c9e30b38,2025-12-17T14:45:07.502182,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.10793415457010269,1.5
b1397175-d54b-472d-9029-2558ac7615d7,2025-12-17T14:45:07.506366,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.10644403100013733,1.5
35c6ccef-e164-4c3a-858f-f4d7d132c80f,2025-12-17T14:45:07.514081,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",CARDBOARD,0.10368869453668594,1.5
c5ff8f75-8565-46e8-9f60-71fff27da3a9,2025-12-17T14:45:07.518729,upload,be3dde3c-a898-44ab-97a5-34d9b71d4017.jpg,Ciudad de Panamá,"8.98, -79.52",PLASTIC,0.1013830229640007,1.5
e6b6dbdc-6758-40cb-a866-9fa1763eb547,2025-12-17T14:45:32.272634,upload,6895241e-efc0-4d39-b20d-038def9aab1a.jpg,Ciudad de Panamá,"8.98, -79.52",GLASS,0.5085687637329102,3.6
e7a13416-8e66-49a9-88fc-f6c7848d4272,2025-12-17T14:45:32.277609,upload,6895241e-efc0-4d39-b20d-038def9aab1a.jpg,Ciudad de Panamá,"8.98, -79.52",PAPER,0.4964914917945862,3.6
